artist_name,artist_url,event_datetime,event_id,event_url,event_venue.city,event_venue.id,event_venue.latitude,event_venue.longitude,event_venue.name,event_venue.region,event_venue.url
Prema Hara,http://www.bandsintown.com/PremaHara,2013-01-17T19:30:00,5930879,http://www.bandsintown.com/event/5930879?app_id=epfl,Saanen,1616894,46.4951096,7.261260000000001,Hotel Solsana,BE,http://www.bandsintown.com/venue/1616894
Das Russische Nationalballett SOLOTHURN,http://www.bandsintown.com/DasRussischeNationalballettSolothurn,2013-01-17T20:00:00,5814529,http://www.bandsintown.com/event/5814529?app_id=epfl,Solothurn,966709,47.209853499999994,7.536239900000001,Konzertsaal,,http://www.bandsintown.com/venue/966709
Herman Van Veen 2013,http://www.bandsintown.com/HermanVanVeen2013,2013-01-17T20:00:00,5116950,http://www.bandsintown.com/event/5116950?app_id=epfl,Berne,1117615,46.946140299999996,7.4369798,Theater National,BE,http://www.bandsintown.com/venue/1117615
Herman Van Veen 2013 BERN,http://www.bandsintown.com/HermanVanVeen2013Bern,2013-01-17T20:00:00,5116950,http://www.bandsintown.com/event/5116950?app_id=epfl,Berne,1117615,46.946140299999996,7.4369798,Theater National,BE,http://www.bandsintown.com/venue/1117615
5/4 TAKT,http://www.bandsintown.com/5%252F4Takt,2013-01-17T12:00:00,6072877,http://www.bandsintown.com/event/6072877?app_id=epfl,Baden,1425617,47.47113,8.30613,Kiste Baden,AG,http://www.bandsintown.com/venue/1425617
Night Talk,http://www.bandsintown.com/NightTalk,2013-01-17T19:00:00,6051582,http://www.bandsintown.com/event/6051582?app_id=epfl,Basel,361282,47.5710602,7.580019999999999,Nordstern,BS,http://www.bandsintown.com/venue/361282
Slow'Dance,http://www.bandsintown.com/Slow%27Dance,2013-01-17T19:00:00,6051582,http://www.bandsintown.com/event/6051582?app_id=epfl,Basel,361282,47.5710602,7.580019999999999,Nordstern,BS,http://www.bandsintown.com/venue/361282
Eastern Standard Time,http://www.bandsintown.com/EasternStandardTime,2013-01-17T19:30:00,5889775,http://www.bandsintown.com/event/5889775?app_id=epfl,Zug,313887,47.1815254,8.483656800000002,Chollerhalle,,http://www.bandsintown.com/venue/313887
A-Live,http://www.bandsintown.com/A-Live,2013-01-17T20:00:00,6125135,http://www.bandsintown.com/event/6125135?app_id=epfl,Zollikon,995260,47.338269399999994,8.575956399999999,Gemeindesaal,,http://www.bandsintown.com/venue/995260
Blues Brothers,http://www.bandsintown.com/BluesBrothers,2013-01-17T20:00:00,5216747,http://www.bandsintown.com/event/5216747?app_id=epfl,Gossau,1245199,47.414263299999995,9.2522127,Fürstenlandsaal,15,http://www.bandsintown.com/venue/1245199
tobias.,http://www.bandsintown.com/tobias.,2013-01-17T20:30:00,6018689,http://www.bandsintown.com/event/6018689?app_id=epfl,Zurich,10674,47.3666667,8.55,Moods,25,http://www.bandsintown.com/venue/10674
Stefan,http://www.bandsintown.com/Stefan,2013-01-17T20:30:00,6018689,http://www.bandsintown.com/event/6018689?app_id=epfl,Zurich,10674,47.3666667,8.55,Moods,25,http://www.bandsintown.com/venue/10674
Kamikaze ZÜRICH,http://www.bandsintown.com/KamikazeZ%C3%9Crich,2013-01-17T20:30:00,6018689,http://www.bandsintown.com/event/6018689?app_id=epfl,Zurich,10674,47.3666667,8.55,Moods,25,http://www.bandsintown.com/venue/10674
JERSEY JULIE,http://www.bandsintown.com/JerseyJulie,2013-01-17T21:00:00,7432521,http://www.bandsintown.com/event/7432521?app_id=epfl,Engelberg,2073361,46.8333333,8.416666699999999,Dream Life Bar - Hotel Central  www.central-engelberg.com,13,http://www.bandsintown.com/venue/2073361
Sobuth & Weiss,http://www.bandsintown.com/SobuthAndWeiss,2013-01-17T23:00:00,6102018,http://www.bandsintown.com/event/6102018?app_id=epfl,Zurich,1011458,47.388031,8.517560000000001,Pfingstweide,25,http://www.bandsintown.com/venue/1011458
Juen,http://www.bandsintown.com/Juen,2013-01-17T23:00:00,6102018,http://www.bandsintown.com/event/6102018?app_id=epfl,Zurich,1011458,47.388031,8.517560000000001,Pfingstweide,25,http://www.bandsintown.com/venue/1011458
Marc Bach,http://www.bandsintown.com/MarcBach,2013-01-17T23:00:00,6102018,http://www.bandsintown.com/event/6102018?app_id=epfl,Zurich,1011458,47.388031,8.517560000000001,Pfingstweide,25,http://www.bandsintown.com/venue/1011458
Kik,http://www.bandsintown.com/Kik,2013-01-17T23:00:00,6157185,http://www.bandsintown.com/event/6157185?app_id=epfl,Basel,1478791,47.5497398,7.5843400999999995,Garage,BS,http://www.bandsintown.com/venue/1478791
Isaac Tichauer,http://www.bandsintown.com/IsaacTichauer,2013-01-17T23:00:00,6051583,http://www.bandsintown.com/event/6051583?app_id=epfl,Zurich,547907,47.385368299999996,8.520469699999998,Hive Club,ZH,http://www.bandsintown.com/venue/547907
Luke Redford,http://www.bandsintown.com/LukeRedford,2013-01-17T23:00:00,6051583,http://www.bandsintown.com/event/6051583?app_id=epfl,Zurich,547907,47.385368299999996,8.520469699999998,Hive Club,ZH,http://www.bandsintown.com/venue/547907
Sophos,http://www.bandsintown.com/Sophos,2013-01-17T23:00:00,6051583,http://www.bandsintown.com/event/6051583?app_id=epfl,Zurich,547907,47.385368299999996,8.520469699999998,Hive Club,ZH,http://www.bandsintown.com/venue/547907
Dani Nydegger,http://www.bandsintown.com/DaniNydegger,2013-01-17T23:00:00,6051583,http://www.bandsintown.com/event/6051583?app_id=epfl,Zurich,547907,47.385368299999996,8.520469699999998,Hive Club,ZH,http://www.bandsintown.com/venue/547907
The Rah,http://www.bandsintown.com/TheRah,2013-01-17T23:00:00,6051583,http://www.bandsintown.com/event/6051583?app_id=epfl,Zurich,547907,47.385368299999996,8.520469699999998,Hive Club,ZH,http://www.bandsintown.com/venue/547907
The Black Atlantic,http://www.bandsintown.com/TheBlackAtlantic,2013-01-17T19:00:00,6046310,http://www.bandsintown.com/event/6046310?app_id=epfl,Sankt Gallen,768505,47.42713,9.374369999999999,Grabenhalle,15,http://www.bandsintown.com/venue/768505
JERSEY JULIE,http://www.bandsintown.com/JerseyJulie,2013-01-17T19:00:00,5550788,http://www.bandsintown.com/event/5550788?app_id=epfl,Chur,1254298,46.85,9.5,Barbar Vero,09,http://www.bandsintown.com/venue/1254298
Dj Albertella,http://www.bandsintown.com/DjAlbertella,2013-01-17T23:00:00,6021701,http://www.bandsintown.com/event/6021701?app_id=epfl,Sementina,1287639,46.1833333,8.983333300000002,Carnevale Sementina,20,http://www.bandsintown.com/venue/1287639
Breaking Fate Down,http://www.bandsintown.com/BreakingFateDown,2013-01-18T07:00:00,5784097,http://www.bandsintown.com/event/5784097?app_id=epfl,Lancy,1248020,46.18939,6.10853,Villa Tacchini,GE,http://www.bandsintown.com/venue/1248020
Promethee,http://www.bandsintown.com/Promethee,2013-01-18T07:00:00,5784097,http://www.bandsintown.com/event/5784097?app_id=epfl,Lancy,1248020,46.18939,6.10853,Villa Tacchini,GE,http://www.bandsintown.com/venue/1248020
Attack Vertical,http://www.bandsintown.com/AttackVertical,2013-01-18T07:00:00,5784097,http://www.bandsintown.com/event/5784097?app_id=epfl,Lancy,1248020,46.18939,6.10853,Villa Tacchini,GE,http://www.bandsintown.com/venue/1248020
Tanua  [ DJ ],http://www.bandsintown.com/Tanua%5BDj%5D,2013-01-18T12:00:00,6462017,http://www.bandsintown.com/event/6462017?app_id=epfl,Geneva,1772231,46.2,6.1666667,Silencio du Nuit,07,http://www.bandsintown.com/venue/1772231
Guerra Civil,http://www.bandsintown.com/GuerraCivil,2013-01-18T18:00:00,6128918,http://www.bandsintown.com/event/6128918?app_id=epfl,Geneva,1666609,46.20401,6.13645,Le Spoutnik,Geneva,http://www.bandsintown.com/venue/1666609
Uneven Structure,http://www.bandsintown.com/UnevenStructure,2013-01-18T19:00:00,5960192,http://www.bandsintown.com/event/5960192?app_id=epfl,Fribourg,289088,46.803746000000004,7.153683,FriSon,06,http://www.bandsintown.com/venue/289088
+ 5 More bands TBA,http://www.bandsintown.com/Plus5MoreBandsTba,2013-01-18T19:00:00,5960192,http://www.bandsintown.com/event/5960192?app_id=epfl,Fribourg,289088,46.803746000000004,7.153683,FriSon,06,http://www.bandsintown.com/venue/289088
Conjonctive,http://www.bandsintown.com/Conjonctive,2013-01-18T19:00:00,5974593,http://www.bandsintown.com/event/5974593?app_id=epfl,Fribourg,275156,46.79489,7.151038000000001,Fri-Son,Etr,http://www.bandsintown.com/venue/275156
Abstract Reason,http://www.bandsintown.com/AbstractReason,2013-01-18T19:00:00,6041016,http://www.bandsintown.com/event/6041016?app_id=epfl,Fribourg,1660139,46.8,7.15,"Fri-Son w/ Uneven Structure, Elizabeth and more...",06,http://www.bandsintown.com/venue/1660139
In Another Country,http://www.bandsintown.com/InAnotherCountry,2013-01-18T19:30:00,6128919,http://www.bandsintown.com/event/6128919?app_id=epfl,Geneve,1666610,46.2011065,6.141632700000001,LES CINÉMAS DU GRÜTLI,,http://www.bandsintown.com/venue/1666610
Hearts Boomerang,http://www.bandsintown.com/Heart%C2%92sBoomerang,2013-01-18T19:30:00,6128920,http://www.bandsintown.com/event/6128920?app_id=epfl,Geneva,1666611,46.200859,6.14006,Auditorium Arditi,Geneva,http://www.bandsintown.com/venue/1666611
Gershwin Piano Quartet NYON,http://www.bandsintown.com/GershwinPianoQuartetNyon,2013-01-18T20:15:00,5768499,http://www.bandsintown.com/event/5768499?app_id=epfl,Nyon,1659482,46.382365,6.23908,Das Zelt,23,http://www.bandsintown.com/venue/1659482
Seven LAUSANNE,http://www.bandsintown.com/SevenLausanne,2013-01-18T20:30:00,5216723,http://www.bandsintown.com/event/5216723?app_id=epfl,Lausanne,1183013,46.522242999999996,6.618463,Les Docks,Etr,http://www.bandsintown.com/venue/1183013
Antonio Olivieri,http://www.bandsintown.com/AntonioOlivieri,2013-01-18T22:00:00,6046484,http://www.bandsintown.com/event/6046484?app_id=epfl,Neuchatel,1660701,47.0,6.9666667,Queen Kong Café,12,http://www.bandsintown.com/venue/1660701
Gelivan,http://www.bandsintown.com/Gelivan,2013-01-18T22:00:00,6085708,http://www.bandsintown.com/event/6085708?app_id=epfl,Geneva,641375,46.201474,6.140584,Cirkus Bar,Geneva,http://www.bandsintown.com/venue/641375
Dirty sound magnet,http://www.bandsintown.com/DirtySoundMagnet,2013-01-18T22:00:00,5960543,http://www.bandsintown.com/event/5960543?app_id=epfl,Fribourg,1038518,46.8025,7.151281,NOUVEAU MONDE,Etr,http://www.bandsintown.com/venue/1038518
HAIRY VENTURES,http://www.bandsintown.com/HairyVentures,2013-01-18T22:00:00,5960543,http://www.bandsintown.com/event/5960543?app_id=epfl,Fribourg,1038518,46.8025,7.151281,NOUVEAU MONDE,Etr,http://www.bandsintown.com/venue/1038518
Trust,http://www.bandsintown.com/Trust,2013-01-18T22:30:00,5993047,http://www.bandsintown.com/event/5993047?app_id=epfl,Lausanne,794948,46.519894,6.632625,Le Romandie,Etr,http://www.bandsintown.com/venue/794948
Onur Özer,http://www.bandsintown.com/Onur%C3%96zer,2013-01-18T23:00:00,6051585,http://www.bandsintown.com/event/6051585?app_id=epfl,Geneva,1516917,46.19681,6.12986,La Gravière,GE,http://www.bandsintown.com/venue/1516917
Quenum,http://www.bandsintown.com/Quenum,2013-01-18T23:00:00,6051585,http://www.bandsintown.com/event/6051585?app_id=epfl,Geneva,1516917,46.19681,6.12986,La Gravière,GE,http://www.bandsintown.com/venue/1516917
Chris Liebing,http://www.bandsintown.com/ChrisLiebing,2013-01-18T23:00:00,6028031,http://www.bandsintown.com/event/6028031?app_id=epfl,Lausanne,963162,46.5210495,6.631569900000001,D! CLUB,VD,http://www.bandsintown.com/venue/963162
DJERRY C,http://www.bandsintown.com/DjerryC,2013-01-18T23:00:00,6028031,http://www.bandsintown.com/event/6028031?app_id=epfl,Lausanne,963162,46.5210495,6.631569900000001,D! CLUB,VD,http://www.bandsintown.com/venue/963162
Djs From Mars,http://www.bandsintown.com/DjsFromMars,2013-01-18T12:00:00,5748022,http://www.bandsintown.com/event/5748022?app_id=epfl,Sion,1225772,46.2333333,7.35,Kingdom club,22,http://www.bandsintown.com/venue/1225772
dj oil,http://www.bandsintown.com/DjOil,2013-01-18T19:00:00,7438126,http://www.bandsintown.com/event/7438126?app_id=epfl,Sierre,2074727,46.2897911,7.532660000000001,Hacienda,VS,http://www.bandsintown.com/venue/2074727
Bern,http://www.bandsintown.com/Bern,2013-01-18T19:00:00,5902027,http://www.bandsintown.com/event/5902027?app_id=epfl,Berne,1566834,46.939434000000006,7.448664999999999,âDer beflÃ¼gelnde Treffpunkt!âoe Heutschi Pianos,Canton Of Berne,http://www.bandsintown.com/venue/1566834
We Love Machines,http://www.bandsintown.com/WeLoveMachines,2013-01-18T20:30:00,5930303,http://www.bandsintown.com/event/5930303?app_id=epfl,Adelboden,1253019,46.490327,7.555629,Bernabar,,http://www.bandsintown.com/venue/1253019
Eastern Standard Time,http://www.bandsintown.com/EasternStandardTime,2013-01-18T23:00:00,5889777,http://www.bandsintown.com/event/5889777?app_id=epfl,Solothurn,833080,47.210541,7.536919999999999,Kulturfabrik Kofmehl,Canton Of Solothurn,http://www.bandsintown.com/venue/833080
Joseph Marciel,http://www.bandsintown.com/JosephMarciel,2013-01-18T02:00:00,6119262,http://www.bandsintown.com/event/6119262?app_id=epfl,Zurich,1206208,47.3666667,8.55,Queens,25,http://www.bandsintown.com/venue/1206208
Michal Ho,http://www.bandsintown.com/MichalHo,2013-01-18T12:00:00,6072880,http://www.bandsintown.com/event/6072880?app_id=epfl,Baden,1425617,47.47113,8.30613,Kiste Baden,AG,http://www.bandsintown.com/venue/1425617
Barbir,http://www.bandsintown.com/Barbir,2013-01-18T12:00:00,6072880,http://www.bandsintown.com/event/6072880?app_id=epfl,Baden,1425617,47.47113,8.30613,Kiste Baden,AG,http://www.bandsintown.com/venue/1425617
and Friendz,http://www.bandsintown.com/AndFriendz,2013-01-18T12:00:00,6072880,http://www.bandsintown.com/event/6072880?app_id=epfl,Baden,1425617,47.47113,8.30613,Kiste Baden,AG,http://www.bandsintown.com/venue/1425617
Skor,http://www.bandsintown.com/Skor,2013-01-18T12:00:00,6072880,http://www.bandsintown.com/event/6072880?app_id=epfl,Baden,1425617,47.47113,8.30613,Kiste Baden,AG,http://www.bandsintown.com/venue/1425617
Sis,http://www.bandsintown.com/Sis,2013-01-18T19:00:00,6051584,http://www.bandsintown.com/event/6051584?app_id=epfl,Basel,361282,47.5710602,7.580019999999999,Nordstern,BS,http://www.bandsintown.com/venue/361282
Gianni Callipari,http://www.bandsintown.com/GianniCallipari,2013-01-18T19:00:00,6051584,http://www.bandsintown.com/event/6051584?app_id=epfl,Basel,361282,47.5710602,7.580019999999999,Nordstern,BS,http://www.bandsintown.com/venue/361282
SYNTHQUEST,http://www.bandsintown.com/SYNTHQUEST,2013-01-18T19:00:00,6051584,http://www.bandsintown.com/event/6051584?app_id=epfl,Basel,361282,47.5710602,7.580019999999999,Nordstern,BS,http://www.bandsintown.com/venue/361282
Ge Bros,http://www.bandsintown.com/GeBros,2013-01-18T19:00:00,6051584,http://www.bandsintown.com/event/6051584?app_id=epfl,Basel,361282,47.5710602,7.580019999999999,Nordstern,BS,http://www.bandsintown.com/venue/361282
Honoree,http://www.bandsintown.com/Honoree,2013-01-18T19:00:00,6051584,http://www.bandsintown.com/event/6051584?app_id=epfl,Basel,361282,47.5710602,7.580019999999999,Nordstern,BS,http://www.bandsintown.com/venue/361282
Samy Boulbrima,http://www.bandsintown.com/SamyBoulbrima,2013-01-18T19:00:00,6073354,http://www.bandsintown.com/event/6073354?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
NED O`NEAL,http://www.bandsintown.com/NedO%60neal,2013-01-18T19:00:00,6073354,http://www.bandsintown.com/event/6073354?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Romano Alfieri,http://www.bandsintown.com/RomanoAlfieri,2013-01-18T19:00:00,6073354,http://www.bandsintown.com/event/6073354?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Fred Licci,http://www.bandsintown.com/FredLicci,2013-01-18T19:00:00,6073354,http://www.bandsintown.com/event/6073354?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Danielson & Norbert.to,http://www.bandsintown.com/DanielsonAndNorbert.to,2013-01-18T19:00:00,6073354,http://www.bandsintown.com/event/6073354?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Ned O'Neal,http://www.bandsintown.com/NedO%27neal,2013-01-18T19:00:00,6073354,http://www.bandsintown.com/event/6073354?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Deepwave,http://www.bandsintown.com/Deepwave,2013-01-18T19:00:00,6073354,http://www.bandsintown.com/event/6073354?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Yesterday Shop,http://www.bandsintown.com/YesterdayShop,2013-01-18T19:00:00,6026798,http://www.bandsintown.com/event/6026798?app_id=epfl,Aarau,306293,47.3833333,8.05,Kiff,01,http://www.bandsintown.com/venue/306293
Insanity,http://www.bandsintown.com/Insanity,2013-01-18T19:00:00,7436597,http://www.bandsintown.com/event/7436597?app_id=epfl,Lucerne,309955,47.04258,8.319649,Treibhaus,Switzerland,http://www.bandsintown.com/venue/309955
2B2M Booking,http://www.bandsintown.com/2b2mBooking,2013-01-18T19:00:00,5980740,http://www.bandsintown.com/event/5980740?app_id=epfl,Zurich,1629930,47.3666667,8.55,Yves Murasca @ Club Bellevue,25,http://www.bandsintown.com/venue/1629930
Die Entführung Aus Dem Serail ZÜRICH,http://www.bandsintown.com/DieEntf%C3%BChrungAusDemSerailZ%C3%9Crich,2013-01-18T19:00:00,5621858,http://www.bandsintown.com/event/5621858?app_id=epfl,Zürich,766311,47.3646431,8.5464835,Opernhaus Zürich,25,http://www.bandsintown.com/venue/766311
DJ Magnum,http://www.bandsintown.com/DjMagnum,2013-01-18T19:00:00,6057095,http://www.bandsintown.com/event/6057095?app_id=epfl,Zurich,1188618,47.3666667,8.55,Jade Club,25,http://www.bandsintown.com/venue/1188618
INTRESSTandLOUIS,http://www.bandsintown.com/INTRESSTandLOUIS,2013-01-18T19:00:00,6090632,http://www.bandsintown.com/event/6090632?app_id=epfl,Zurich,1656616,47.3666667,8.55,YOUR CHOICE Kaufleuten Club,25,http://www.bandsintown.com/venue/1656616
fachKraft,http://www.bandsintown.com/fachKraft,2013-01-18T19:00:00,5903310,http://www.bandsintown.com/event/5903310?app_id=epfl,Weinfelden,1191578,47.56607,9.110375,Gate 14,Canton Of Thurgau,http://www.bandsintown.com/venue/1191578
Avrosse,http://www.bandsintown.com/Avrosse,2013-01-18T19:00:00,5903310,http://www.bandsintown.com/event/5903310?app_id=epfl,Weinfelden,1191578,47.56607,9.110375,Gate 14,Canton Of Thurgau,http://www.bandsintown.com/venue/1191578
Rozbub,http://www.bandsintown.com/Rozbub,2013-01-18T19:00:00,6244316,http://www.bandsintown.com/event/6244316?app_id=epfl,Schaffhausen,351805,47.6944774,8.6362258,Kammgarn,16,http://www.bandsintown.com/venue/351805
Sons of Morpheus,http://www.bandsintown.com/SonsOfMorpheus,2013-01-18T19:00:00,6244316,http://www.bandsintown.com/event/6244316?app_id=epfl,Schaffhausen,351805,47.6944774,8.6362258,Kammgarn,16,http://www.bandsintown.com/venue/351805
The Professor,http://www.bandsintown.com/TheProfessor,2013-01-18T19:00:00,6085628,http://www.bandsintown.com/event/6085628?app_id=epfl,Allschwil,1655133,47.55,7.5333333,Forsthaus Kirschner,04,http://www.bandsintown.com/venue/1655133
Das Russische Nationalballett LENZBURG,http://www.bandsintown.com/DasRussischeNationalballettLenzburg,2013-01-18T20:00:00,5814528,http://www.bandsintown.com/event/5814528?app_id=epfl,Suhr,1582268,47.37213,8.07976,Zentrum Bärenmatte,AG,http://www.bandsintown.com/venue/1582268
Clannad ZÜRICH,http://www.bandsintown.com/ClannadZ%C3%9Crich,2013-01-18T20:00:00,5792261,http://www.bandsintown.com/event/5792261?app_id=epfl,Zurich,170005,47.375485,8.527116,Volkshaus,Switzerland,http://www.bandsintown.com/venue/170005
Herman Van Veen 2013,http://www.bandsintown.com/HermanVanVeen2013,2013-01-18T20:00:00,5116952,http://www.bandsintown.com/event/5116952?app_id=epfl,Basel,906906,47.554248799999996,7.5893602,Stadtcasino,BS,http://www.bandsintown.com/venue/906906
Herman Van Veen 2013 BASEL,http://www.bandsintown.com/HermanVanVeen2013Basel,2013-01-18T20:00:00,5116952,http://www.bandsintown.com/event/5116952?app_id=epfl,Basel,906906,47.554248799999996,7.5893602,Stadtcasino,BS,http://www.bandsintown.com/venue/906906
Breakfast on a Battlefield,http://www.bandsintown.com/BreakfastOnABattlefield,2013-01-18T20:00:00,5593163,http://www.bandsintown.com/event/5593163?app_id=epfl,Luzern,1515655,47.0833333,8.2666667,Suisse diagonale jazz in Jazzkantine,11,http://www.bandsintown.com/venue/1515655
Heidi Happy,http://www.bandsintown.com/HeidiHappy,2013-01-18T20:00:00,5413497,http://www.bandsintown.com/event/5413497?app_id=epfl,Frauenfeld,351781,47.5610539,8.8939201,Eisenwerk,,http://www.bandsintown.com/venue/351781
Kerb,http://www.bandsintown.com/Kerb,2013-01-18T20:00:00,5737604,http://www.bandsintown.com/event/5737604?app_id=epfl,Munchwilen,1559345,47.45,9.0,Soundindustrie,19,http://www.bandsintown.com/venue/1559345
Blues Brothers,http://www.bandsintown.com/BluesBrothers,2013-01-18T20:00:00,5439113,http://www.bandsintown.com/event/5439113?app_id=epfl,Zürich,170009,47.3658804,8.5381783,Kongresshaus,25,http://www.bandsintown.com/venue/170009
Caravan Palace ZÜRICH,http://www.bandsintown.com/CaravanPalaceZ%C3%9Crich,2013-01-18T20:00:00,5884313,http://www.bandsintown.com/event/5884313?app_id=epfl,Zurich,44952,47.371722,8.536468,Kaufleuten,Switzerland,http://www.bandsintown.com/venue/44952
"Greis ""Melove"" ZÜRICH",http://www.bandsintown.com/Greis%22melove%22Z%C3%9Crich,2013-01-18T20:30:00,5927105,http://www.bandsintown.com/event/5927105?app_id=epfl,Zurich,10674,47.3666667,8.55,Moods,25,http://www.bandsintown.com/venue/10674
Kik,http://www.bandsintown.com/Kik,2013-01-18T21:00:00,6157186,http://www.bandsintown.com/event/6157186?app_id=epfl,Olten,1447076,47.352119,7.9040289999999995,Provisorium 8,01,http://www.bandsintown.com/venue/1447076
Mr. Vast,http://www.bandsintown.com/Mr.Vast,2013-01-18T22:00:00,6102019,http://www.bandsintown.com/event/6102019?app_id=epfl,Zurich,697731,47.3882217,8.519470199999999,Exil,ZH,http://www.bandsintown.com/venue/697731
Minimetal,http://www.bandsintown.com/Minimetal,2013-01-18T22:00:00,6102019,http://www.bandsintown.com/event/6102019?app_id=epfl,Zurich,697731,47.3882217,8.519470199999999,Exil,ZH,http://www.bandsintown.com/venue/697731
Monsieur Croque,http://www.bandsintown.com/MonsieurCroque,2013-01-18T22:00:00,6102019,http://www.bandsintown.com/event/6102019?app_id=epfl,Zurich,697731,47.3882217,8.519470199999999,Exil,ZH,http://www.bandsintown.com/venue/697731
Person Soundsystem,http://www.bandsintown.com/PersonSoundsystem,2013-01-18T22:00:00,6102019,http://www.bandsintown.com/event/6102019?app_id=epfl,Zurich,697731,47.3882217,8.519470199999999,Exil,ZH,http://www.bandsintown.com/venue/697731
Suddenly Neighbours,http://www.bandsintown.com/SuddenlyNeighbours,2013-01-18T22:00:00,5925177,http://www.bandsintown.com/event/5925177?app_id=epfl,Basel,619421,47.5497398,7.5843400999999995,Kuppel,BS,http://www.bandsintown.com/venue/619421
Vigneron,http://www.bandsintown.com/Vigneron,2013-01-18T22:00:00,5925177,http://www.bandsintown.com/event/5925177?app_id=epfl,Basel,619421,47.5497398,7.5843400999999995,Kuppel,BS,http://www.bandsintown.com/venue/619421
Ferris le Bleu,http://www.bandsintown.com/FerrisLeBleu,2013-01-18T22:00:00,5925177,http://www.bandsintown.com/event/5925177?app_id=epfl,Basel,619421,47.5497398,7.5843400999999995,Kuppel,BS,http://www.bandsintown.com/venue/619421
Mickey Morris,http://www.bandsintown.com/MickeyMorris,2013-01-18T22:00:00,5925177,http://www.bandsintown.com/event/5925177?app_id=epfl,Basel,619421,47.5497398,7.5843400999999995,Kuppel,BS,http://www.bandsintown.com/venue/619421
Vigneron & Ferris Le Bleu,http://www.bandsintown.com/VigneronAndFerrisLeBleu,2013-01-18T22:00:00,5925177,http://www.bandsintown.com/event/5925177?app_id=epfl,Basel,619421,47.5497398,7.5843400999999995,Kuppel,BS,http://www.bandsintown.com/venue/619421
DJ Sanja,http://www.bandsintown.com/DjSanja,2013-01-18T22:00:00,6020311,http://www.bandsintown.com/event/6020311?app_id=epfl,Zurich,1663405,47.3666667,8.55,VIP Opening - Aura,25,http://www.bandsintown.com/venue/1663405
Robin,http://www.bandsintown.com/Robin,2013-01-18T22:00:00,6108150,http://www.bandsintown.com/event/6108150?app_id=epfl,San Bernardino,1633607,46.45,9.2,Ermellino,20,http://www.bandsintown.com/venue/1633607
The Sunpilots,http://www.bandsintown.com/TheSunpilots,2013-01-18T22:45:00,5938402,http://www.bandsintown.com/event/5938402?app_id=epfl,Uster,106464,47.34108,8.751285000000001,Rock City,Switzerland,http://www.bandsintown.com/venue/106464
David Jach,http://www.bandsintown.com/DavidJach,2013-01-18T23:00:00,6051586,http://www.bandsintown.com/event/6051586?app_id=epfl,Zurich,547907,47.385368299999996,8.520469699999998,Hive Club,ZH,http://www.bandsintown.com/venue/547907
Beatamines,http://www.bandsintown.com/Beatamines,2013-01-18T23:00:00,6051586,http://www.bandsintown.com/event/6051586?app_id=epfl,Zurich,547907,47.385368299999996,8.520469699999998,Hive Club,ZH,http://www.bandsintown.com/venue/547907
Viadrina,http://www.bandsintown.com/Viadrina,2013-01-18T23:00:00,6051586,http://www.bandsintown.com/event/6051586?app_id=epfl,Zurich,547907,47.385368299999996,8.520469699999998,Hive Club,ZH,http://www.bandsintown.com/venue/547907
Kellerkind,http://www.bandsintown.com/Kellerkind,2013-01-18T23:00:00,6051586,http://www.bandsintown.com/event/6051586?app_id=epfl,Zurich,547907,47.385368299999996,8.520469699999998,Hive Club,ZH,http://www.bandsintown.com/venue/547907
Chris Mono & Matija,http://www.bandsintown.com/ChrisMonoAndMatija,2013-01-18T23:00:00,6051586,http://www.bandsintown.com/event/6051586?app_id=epfl,Zurich,547907,47.385368299999996,8.520469699999998,Hive Club,ZH,http://www.bandsintown.com/venue/547907
Herr Müller,http://www.bandsintown.com/HerrM%C3%BCller,2013-01-18T23:00:00,6051586,http://www.bandsintown.com/event/6051586?app_id=epfl,Zurich,547907,47.385368299999996,8.520469699999998,Hive Club,ZH,http://www.bandsintown.com/venue/547907
Abdel Hady,http://www.bandsintown.com/AbdelHady,2013-01-18T23:00:00,6051586,http://www.bandsintown.com/event/6051586?app_id=epfl,Zurich,547907,47.385368299999996,8.520469699999998,Hive Club,ZH,http://www.bandsintown.com/venue/547907
Matt John,http://www.bandsintown.com/MattJohn,2013-01-18T23:00:00,6072878,http://www.bandsintown.com/event/6072878?app_id=epfl,Zurich,1011458,47.388031,8.517560000000001,Pfingstweide,25,http://www.bandsintown.com/venue/1011458
Turmspringer,http://www.bandsintown.com/Turmspringer,2013-01-18T23:00:00,6072878,http://www.bandsintown.com/event/6072878?app_id=epfl,Zurich,1011458,47.388031,8.517560000000001,Pfingstweide,25,http://www.bandsintown.com/venue/1011458
