ambigous_result,genre,name,no_result,origin
0.0,,GUGGE MEETING,1.0,
0.0,Electronica/Dance,ABBA The Show,0.0,
0.0,adult standards,Michael Bolton,0.0,
0.0,,DJ Brain,0.0,
0.0,,HIP HOP JUNKIES,1.0,
0.0,,ROCCOBELLY,0.0,
0.0,,ant-zen,1.0,
0.0,native american,Pura Fé,0.0,
1.0,,PURA FE',0.0,
0.0,Electronica/Dance,Toufo,0.0,
0.0,death core,Carnifex,0.0,
0.0,canadian metal,3 Inches of Blood,0.0,
0.0,,Ongatu,0.0,
0.0,alt-indie rock,Twin Atlantic,0.0,
0.0,electronica/dance,The Black Dahlia Murder,0.0,
0.0,Electronica/Dance,The Faceless,0.0,Germany
0.0,,"""Bonecrusher Festival""",1.0,
0.0,gothic symphonic metal,Regardless of Me,0.0,
0.0,Electronica/Dance,Amir John Haddad,0.0,Switzerland
0.0,album rock,Europe,0.0,
0.0,,DFA Records,1.0,
1.0,,Om,0.0,
0.0,drone,Lichens,0.0,
1.0,,Ron Carter,0.0,
0.0,dance pop,Alexandra Burke,0.0,
1.0,,Pasion De Buena Vista,0.0,
0.0,children's christmas,Herman van Veen,0.0,
0.0,,Liz Green,0.0,
0.0,,Sananda Maitreya,0.0,
0.0,popgaze,Ecstatic Sunshine,0.0,
0.0,french indie pop,Stuck in the Sound,0.0,
0.0,deep melodic hard rock,Crank County Daredevils,0.0,
0.0,,Charlie Winston,0.0,
0.0,chamber pop,Fanfarlo,0.0,
0.0,,NOTRE ETAT DANS LE MONDE,1.0,
0.0,french indie pop,LAS AVES,0.0,
1.0,,Mike Doughty,0.0,
1.0,,Blues Caravan,0.0,
0.0,alternative rock,The Black Angels,0.0,
0.0,crossover thrash,The Casualties,0.0,
0.0,alternative rock,Wolfmother,0.0,
0.0,deep german pop rock,Roger Cicero,0.0,
1.0,,Big Band,0.0,
1.0,,Naturally 7,0.0,
1.0,,The Four Horsemen,0.0,
0.0,Rap/Hip Hop,69 Chambers,0.0,
0.0,drum and bass,John B,0.0,
0.0,german punk,Itchy Poopzkid,0.0,
0.0,,Muhi Tahiri,0.0,
0.0,crossover thrash,Warbringer,0.0,
0.0,crossover thrash,Evile,0.0,
0.0,,Insane Betty,0.0,
0.0,euroska,RedSka,0.0,
0.0,,SOZI BRAIN,1.0,
0.0,edm,D. Ramirez,0.0,
0.0,acid jazz,Jazzanova,0.0,
0.0,,Cocoon Recordings,1.0,
0.0,ambient,Clark,0.0,
0.0,azontobeats,La Fouine,0.0,
0.0,electro house,Crookers,0.0,
0.0,electronic,Archive,0.0,
0.0,Electronica/Dance,ANDRE MANOUKIAN,0.0,
0.0,digital hardcore,Punish Yourself,0.0,
1.0,,Soldout,0.0,
0.0,gothic metal,The 69 Eyes,0.0,
0.0,,Dread J,0.0,
0.0,medieval,Van Langen,0.0,
0.0,,Folge 5,1.0,
0.0,,Geschenkgutschein,1.0,
1.0,,Slam & Howie,0.0,
0.0,chicano rap,Delinquent Habits,0.0,
0.0,Electronica/Dance,New Year's Ladies Night,0.0,
0.0,,DJ BLUNT,0.0,
0.0,,Amazing,0.0,
0.0,,In The Mix,0.0,
1.0,,BANDITS,0.0,
0.0,,DJ Vinylman,1.0,
0.0,Electronica/Dance,United Diggaz,0.0,
1.0,,Soul Survivor,0.0,
0.0,Electronica/Dance,The Tarantinos,0.0,
0.0,,Moscow Art Trio,0.0,
0.0,,Völlig ausgebucht,1.0,
0.0,,Revolving Door,0.0,
0.0,hard alternative,LastDayHere,0.0,
0.0,,Concert avec Novin Afrouz,1.0,
0.0,,Veri,0.0,
0.0,,der Abwart,1.0,
0.0,,hilaria kramer,0.0,
0.0,,JERSEY JULIE,0.0,
0.0,,Trio des jeunes virtuoses,1.0,
0.0,,I Quattro,0.0,
0.0,deep freestyle,Nilsa,0.0,
0.0,Rock,Urumchi,0.0,
0.0,Instrumental,Al Jones Blues Band,0.0,
0.0,tech house,Deetron,0.0,
0.0,,Musicstars Night Thun,1.0,
0.0,,Weltcup Party,1.0,
0.0,,Mord,0.0,
0.0,Pop,Fondueschiff,0.0,Switzerland
0.0,,Rock Highway Contest,1.0,
0.0,,The James Brown Tribute Show,1.0,
0.0,,Real Funk For Real People,1.0,
0.0,power blues-rock,Hank Shizzoe,0.0,Switzerland
0.0,Electronica/Dance,His Band,0.0,
0.0,,Local Heroes,0.0,
0.0,,Famous Friday,1.0,
0.0,electro house,Congorock,0.0,
0.0,,EYE CONTACT,0.0,
0.0,minimal tech house,Lee van Dowski,0.0,
0.0,,shekina,0.0,
0.0,doomcore,Richie Gee,0.0,
0.0,,Sebastian Portillo,0.0,
0.0,Rock,Tommy Vercetti,0.0,
0.0,german oi,Stage Bottles,0.0,
0.0,swiss rock,Moonraisers,0.0,
1.0,,Redwood,0.0,
0.0,,Auburn Horses @ fil rouge,1.0,
0.0,deep minimal techno,Andrea Roma,0.0,
0.0,,Pippo Pollina,0.0,
0.0,french indie pop,Madjo,0.0,
0.0,,Malcolm Braff Voltage,1.0,
0.0,,Remo Largo,1.0,
0.0,pop,Kirlian Camera,0.0,Switzerland
0.0,,Spectra Paris,0.0,
0.0,Electronica/Dance,Vinicius Cantuária,0.0,Israel
0.0,,ZKB Special,1.0,
0.0,hardcore,Deez Nuts,0.0,
0.0,metalcore,The Amity Affliction,0.0,
0.0,,Der gestiefelte Kater,1.0,
0.0,,Faszination Japan,1.0,
0.0,,Romain Fitoussi (Guitar Performer page),1.0,
1.0,,Tennis,0.0,
0.0,contemporary jazz,Gwilym Simcock,0.0,
0.0,Electronica/Dance,Amanda Somerville,0.0,
0.0,alternative metal,Bring Me the Horizon,0.0,
0.0,Rap/Hip Hop,Montserrat Caballé,0.0,United States
0.0,christian metal,The Devil Wears Prada,0.0,
1.0,,Architects,0.0,
0.0,,The Devil Wears Prada (Band),1.0,
0.0,,pablopolar,1.0,
0.0,,Duo Calva -,1.0,
1.0,,Bliss,0.0,
0.0,electrofox,Make the Girl Dance,0.0,
0.0,,NOAN,0.0,
0.0,swiss rock,Alvin Zealot,0.0,
0.0,french reggae,Aya Waska,0.0,
0.0,,Cyness,1.0,
0.0,,"""Der gestiefelte Kater""",1.0,
1.0,,Pepe Lienhard,0.0,
0.0,swiss rock,Admiral James T.,0.0,
0.0,,Marco Marchi & The Mojo Workers,0.0,
0.0,swiss rock,Henrik Belden,0.0,
0.0,Electronica/Dance,Hildegard lernt fliegen,0.0,Germany
0.0,danish pop,Saybia,0.0,
0.0,deep german pop rock,Unheilig,0.0,
0.0,corrosion,The Beauty of Gemina,0.0,
0.0,,Gregoire Maret,0.0,
1.0,,Jazz-Dinner,0.0,
0.0,,Let's Pretend To Be Human,1.0,
0.0,,International Burlesque Festival,1.0,Germany
0.0,,Zimmermann,0.0,
0.0,Electronica/Dance,de Perrot,0.0,Switzerland
0.0,math pop,Minnaars,0.0,
0.0,,Suisse Diagonales Jazz,1.0,
0.0,,Noga,0.0,
0.0,,Brendan Adams,0.0,
0.0,boogie-woogie,Bob Malone,0.0,
0.0,,Solange La Frange,0.0,
0.0,Electronica/Dance,Arnaud Rebotini,0.0,Germany
1.0,,Negative,0.0,
0.0,Electronica/Dance,Just Off Turner,0.0,
1.0,,Tess,0.0,
1.0,,Promethee,0.0,
0.0,,Moi c'est moi,0.0,
0.0,Electronica/Dance,Maelstrom,0.0,Germany
0.0,,Tambour Battant,0.0,
1.0,,Al Azif,0.0,
0.0,,Out of Order,0.0,
0.0,dance pop,Usher,0.0,
0.0,garage pop,Lover!,0.0,
1.0,,Loo & Placido,0.0,
0.0,Alternative/Indie,Vanessa Paradis,0.0,
0.0,Electronica/Dance,Good Charlotte,0.0,
0.0,alternative metal,Framing Hanley,0.0,
0.0,Electronica/Dance,ZΞRO,0.0,
0.0,,Luluxpo,0.0,
0.0,,Arme Seelen,1.0,
0.0,progressive trance,DJ Tatana,0.0,
0.0,,Samstag,0.0,
0.0,,Obtrusive,1.0,
1.0,,Alive,0.0,
0.0,,Swinging,0.0,
0.0,french indietronica,Nôze,0.0,
0.0,post rock,Codes In The Clouds,0.0,
0.0,Electronica/Dance,Good Night Nobody,0.0,
0.0,,Mit dem Bauch durch die Wand,1.0,
0.0,,"Superamas ""Youdream""",1.0,
0.0,Pop,Starbugs,0.0,
1.0,,Mo&Tef,0.0,
0.0,,Lucas Niggli's Zoom,0.0,
0.0,,Länger Leben,1.0,
1.0,,Sonntag,0.0,
0.0,Rock,Indochine,0.0,
0.0,alternative metal,All That Remains,0.0,
0.0,,Mürners Universum,1.0,
0.0,,Die Meister des Shaolin Kung Fu,1.0,
0.0,,Sommervögel,1.0,
1.0,,Schiller,0.0,
0.0,,SCHILLER LIVE 2011,1.0,
0.0,,NEUE LOCATION,1.0,
1.0,,Piano Club,0.0,
0.0,,Die Talentshow,1.0,
0.0,new romantic,Spoons,0.0,
1.0,,Bouton,0.0,
0.0,,La petite chambre,1.0,
0.0,Electronica/Dance,Opération Casablanca,0.0,
1.0,,Accept,0.0,
0.0,,ZKB Jazzpreis,1.0,
0.0,,Songs of Love,1.0,
0.0,black metal,Hate,0.0,
0.0,,Doris Uhlich Rising Swan,1.0,
0.0,aggrotech,Combichrist,0.0,
0.0,brutal death metal,Legion of the Damned,0.0,
0.0,,Tokyo Sex Destruction,0.0,
0.0,,Soirée de clôture,1.0,
0.0,,Dinners Club,1.0,
0.0,horror punk,Demented are Go,0.0,
0.0,emo,Last Days of April,0.0,
0.0,Electronica/Dance,Jools Mucke,0.0,
1.0,,Providence,0.0,
0.0,deep euro house,Hanne & Lore,0.0,
0.0,,RICHARD GALLIANO SEXTET,1.0,
0.0,,DIRTYMADSOUND,0.0,
0.0,Electronica/Dance,DATA?FAIL!,0.0,
0.0,french indie pop,Lisa Portelli,0.0,
0.0,swiss rock,Stevans,0.0,
0.0,,Gypsy Sound System,1.0,
0.0,big room,Joachim Garraud,0.0,
0.0,,WaT,0.0,
0.0,,DJ Solaris,0.0,
0.0,balkan brass,Fanfare Ciocărlia,0.0,
1.0,,Polar,0.0,
0.0,death core,Breakdown Of Sanity,0.0,
0.0,filter house,We Are Terrorists,0.0,
0.0,Electronica/Dance,Koffin Kats,0.0,
0.0,,Psychobilly Invasion,1.0,
0.0,swiss rock,My Heart Belongs to Cecilia Winter,0.0,
0.0,Electronica/Dance,Total Fröhlich,0.0,France
0.0,folk metal,Elvenking,0.0,
0.0,deep disco house,Pan-Pot,0.0,
0.0,,As part of Maryland Deathfest,1.0,
1.0,,Gadget,0.0,
0.0,Alternative/Indie,Lilly Wood & The Prick,0.0,Italy
0.0,,Nicolas Masson,0.0,
0.0,brutal death metal,General Surgery,0.0,
0.0,,Gelivan,1.0,
0.0,deep melodic euro house,Gorge,0.0,
1.0,,Liquid Soul,0.0,
0.0,avantgarde metal,Melechesh,0.0,
0.0,,Bob Wayne,0.0,
0.0,,The Outlaw Carnies,1.0,
0.0,detroit techno,Cari Lekebusch,0.0,
0.0,euroska,Skafield,0.0,
1.0,,The Last Resort,0.0,
0.0,brutal death metal,Hail of Bullets,0.0,
0.0,melancholia,iLiKETRAiNS,0.0,
1.0,,Lunatica,0.0,
0.0,,URBAN JUNIOR ONE MAN BAND,1.0,
0.0,garage punk blues,Reverend Beat-Man,0.0,
0.0,acid jazz,Kruder & Dorfmeister,0.0,
0.0,dark psytrance,Space Tribe,0.0,
0.0,,Scarlett Etienne,0.0,
0.0,,C I T,0.0,
0.0,,F O X,1.0,
0.0,filter house,Cryptonites,0.0,
0.0,deep melodic death metal,DISEASE ILLUSION,0.0,
0.0,,Lower Hell,0.0,
0.0,Electronica/Dance,dualism°°,0.0,
0.0,deep swedish indie pop,Johnossi,0.0,
0.0,Electronica/Dance,Hank Roberts Trio,0.0,
0.0,Folk,Swing Matinée,0.0,
0.0,,den Transatlantic Singers,1.0,
0.0,,Tages-Anzeiger Act,1.0,Switzerland
0.0,,Wiener Johann Strauß Konzert-Gala,1.0,
0.0,,Helloween Stratovarius,1.0,
0.0,Electronica/Dance,Helloween,0.0,
0.0,,Adrian Frey,0.0,
1.0,,Mr.T-Bone & the Young Lions,0.0,
0.0,,DJ Antoine Live  @ Le Lapin Vert Club,1.0,
0.0,,da fr3ak,0.0,
0.0,,The Legendary New Year's Ladies Night,1.0,
0.0,,Max B. Grant Hardstyle Music,1.0,
0.0,,Der Weihnachtscircus GO,1.0,
1.0,,Scaloni ,0.0,
0.0,,Archers and Arrows,0.0,
0.0,Electronica/Dance,some kind of noise,0.0,
0.0,,Hecht,0.0,
0.0,deep disco house,Adriatique,0.0,
0.0,,Dj Albertella,1.0,
0.0,slam death metal,Amagortis,0.0,
0.0,Electronica/Dance,Dj Simonsen,0.0,
0.0,,Turmspringer,0.0,
0.0,big room,Gregori Klosman,0.0,
0.0,,Emilie Zoé,0.0,
0.0,,Trip In,0.0,
0.0,,House Vibes Gangsters,0.0,
0.0,,DJ LEVENTINO -  THE NEW PAGE,1.0,
0.0,swiss rock,Anna Aaron,0.0,
0.0,Electronica/Dance,Philipe Burrell solo,0.0,
0.0,,Lo Fat Orchestra,0.0,
0.0,reggae fusion,The Scrucialists,0.0,
0.0,,DJ JSebK,1.0,
0.0,,Colin Black,0.0,
0.0,brostep,Koan Sound,0.0,
0.0,,Klischee,0.0,
0.0,,Mary Keey,0.0,
0.0,,MrPeerless Official Fanpage,1.0,
0.0,,fachKraft,0.0,
0.0,big room,Fred Lilla,0.0,
0.0,Electronica/Dance,Aprod,0.0,United Kingdom
0.0,big room,Hardwell,0.0,
1.0,,BRUXELLES,0.0,
0.0,Jazz,Konzerthalle Schaltzentrale,0.0,
0.0,bass trip,UNDER KONTROL,0.0,
0.0,Alternative/Indie,Dj Ramon,0.0,
0.0,Rock,Big Boys,0.0,Denmark
0.0,,Señoritaz,0.0,
0.0,,Psycana,1.0,
0.0,,Man Recordings,0.0,
0.0,baile funk,Daniel Haaksman,0.0,
0.0,,Yar-P,1.0,
0.0,,Attached Government,1.0,
0.0,,Helvetic House,1.0,
0.0,Electronica/Dance,Dynamicro Minimal Techno DJ,0.0,
0.0,minimal tech house,Doomwork,0.0,
0.0,disco house,Tom Novy,0.0,
0.0,,Alberto Gobbi Events,1.0,
0.0,,Carnet de route by Cathy,1.0,
0.0,,Peter Reber,0.0,
0.0,,SPORTEXPRESS HCD Fancar nach Davos,1.0,
0.0,Electronica/Dance,Vaillant Arena,0.0,
0.0,,Live Multivision Fotoreportage,1.0,
0.0,,Podium,0.0,
0.0,Electronica/Dance,Klara,0.0,Germany
0.0,ska punk,Vic Ruggiero,0.0,
0.0,Electronica/Dance,Dubdave,0.0,Greece
0.0,,San'Jyla - OFFICIEL,1.0,
0.0,,Wet Moss,1.0,
0.0,electronica/dance,Nikolaz,0.0,
0.0,,Dj Battle,0.0,
0.0,,Gerlinde Kaltenbrunner,1.0,
0.0,german metal,Schandmaul,0.0,
0.0,,Matto Rules,0.0,
0.0,,Paolo Moreno,1.0,
0.0,,Terje Bakke,0.0,
0.0,electro trash,Belzebass,0.0,
0.0,,The Professor,0.0,
0.0,deep euro house,Enzo Siffredi,0.0,
0.0,balearic,Tiger and Woods,0.0,
0.0,Electronica/Dance,Russisches Nationalbalett tanz,0.0,
0.0,,Africa-Africa,1.0,
1.0,,One Day Remains,0.0,
0.0,jazz fusion,Steve Lukather,0.0,
0.0,,Rock Meets Classic,1.0,
0.0,,DJ Jan Chavez *Official Fanpage*,1.0,
0.0,,Max Robbers,0.0,
0.0,,JEAN LA COSTE,0.0,
0.0,,Dave202 Official Fan Page,1.0,
0.0,destroy techno,Shadow Dancer,0.0,
0.0,,DJ ANDREA TERRAMOSSI,1.0,
0.0,,dj Masterkaos,1.0,
0.0,deep disco house,Nick Curly,0.0,
0.0,Electronica/Dance,Psy-Mr.,0.0,
0.0,,"Nick Curly ""official""",1.0,
0.0,,DJ LAUREN M,1.0,
0.0,,Bloody Sailor,0.0,
0.0,,Psychobitch,0.0,
0.0,,Esther Duijn,1.0,
0.0,,GwaumZ,1.0,
0.0,,Axel Bk - Fan Page,1.0,
0.0,,We Love Machines,0.0,
0.0,,The Situation,0.0,
0.0,big room,Arno Cost,0.0,
0.0,,System of Survival,0.0,
0.0,,MORE FAYA PRODUCTION,1.0,
0.0,Rock,ITHAK,0.0,United States of America
0.0,,BASKERY,0.0,
0.0,voidgaze,C R O W N,0.0,
0.0,,To Be Addicted,0.0,
0.0,bass music,Om Unit,0.0,
0.0,Rap/Hip Hop,Itchy & Scratchy Dj-Team,0.0,Italy
0.0,,Kevin Witt,0.0,
0.0,big room,Norman Doray,0.0,
0.0,,"Ready, Set, Fall",0.0,
0.0,Alternative/Indie,Port of Call,0.0,Netherlands
0.0,,The Haverbrook Disaster,0.0,
0.0,Alternative/Indie,Before The Murder,0.0,England
0.0,,ALLFACESDOWN,1.0,
0.0,Rock,Ghost Agency,0.0,Canada
0.0,,Grow,0.0,
0.0,,Marco Zanoli,1.0,
0.0,,Shame-on-u,0.0,
0.0,,Simply Enrico,1.0,
0.0,Rock,Helia,0.0,
0.0,italian arena pop,Entics,0.0,
0.0,gothic americana,Slim Cessna's Auto Club,0.0,
0.0,ectofolk,Emaline Delapaix,0.0,
0.0,,One Sentence. Supervisor,0.0,
0.0,indie pop,We Were Promised Jetpacks,0.0,
0.0,,Hundred Days,0.0,
0.0,cantautor,Luz Casal,0.0,
0.0,Alternative/Indie,Weibel,0.0,
0.0,Jazz,Kuggeleyn,0.0,Switzerland
0.0,,Turrentine Jones,0.0,
0.0,,Henkersmahlzeit,1.0,
0.0,,Plimley-Guy-Niggli,1.0,
0.0,,Yesterday Shop,0.0,
0.0,emo,Alesana,0.0,
0.0,screamo,Glamour of the Kill,0.0,
0.0,Rock,iwrestledabearonce,0.0,England
0.0,emo,We Came as Romans,0.0,
0.0,,iwestledabearonce,1.0,
0.0,,Haneef Raisani,0.0,
0.0,austropop,Hubert von Goisern,0.0,
1.0,,Sand,0.0,
0.0,tango,Quadro Nuevo,0.0,
0.0,,Sgaffy,1.0,
0.0,,Maninalto! Records,1.0,
0.0,Reggae/Ska,Voxset,0.0,United States of America
0.0,,Gypsy Jazz Vibes,1.0,
0.0,,Rootwords,0.0,
0.0,francoton,LUCENZO,0.0,
0.0,,Eröffnung,1.0,
0.0,,Ouvertüre,0.0,
0.0,,Pedra-Preta,0.0,
0.0,,NAB-Podiumsdiskussion,1.0,
0.0,deep gothic post-punk,S.C.U.M.,0.0,
1.0,,Jörg Schneider,0.0,
0.0,,"Ensemble ""Scho wieder Sunntig""",1.0,
0.0,europop,Howard Carpendale,0.0,
0.0,,Von der Kürze des Lebens,1.0,
0.0,,Nick Berola,1.0,
0.0,deep canadian indie,Share,0.0,
0.0,Rock,Patrick Miller,0.0,France
0.0,,AathiTroniic,1.0,
0.0,Rock,Paul Eg,0.0,Switzerland
0.0,,al'tarba,0.0,
0.0,,Epheire,0.0,
1.0,,Aaron,0.0,
0.0,,Sostenuto,0.0,
0.0,Electronica/Dance,Presque Oui,0.0,
0.0,Rock,Shalom Chaverim,0.0,
0.0,czech rock,Shalom,0.0,
1.0,,MARY,0.0,
0.0,Electronica/Dance,Johnny,0.0,Turkey
0.0,Electronica/Dance,Black Strobe,0.0,
0.0,Electronica/Dance,Shit,0.0,Germany
0.0,,Schein Newcomer-Festival,1.0,
0.0,mande pop,Blick Bassy,0.0,
0.0,french punk,Bulldogs,0.0,
0.0,,DJ M.O.S.,0.0,
0.0,,The Pusher,0.0,
1.0,,Death by Chocolate,0.0,
0.0,,Mama Rosin,0.0,
0.0,,Ethyl,0.0,
0.0,,UNITE events & bookings,1.0,
0.0,belgian rock,The Bony King of Nowhere,0.0,
0.0,Electronica/Dance,Kevin da Silva,0.0,Italy
0.0,italian arena pop,Le luci della centrale elettrica,0.0,
0.0,neo metal,In Arkadia,0.0,
0.0,,Trust The Lighthouse,1.0,
0.0,bebop,Jacky Terrasson,0.0,
0.0,,HMF,1.0,
0.0,,"DieDrums, DJ",1.0,
0.0,german oi,Radio Havanna,0.0,
1.0,,[ 210 MHz ],0.0,
0.0,,Larsson,0.0,
0.0,progressive electro house,Mikael Weermets,0.0,
0.0,,DJane Monica Dias,1.0,
0.0,electro trash,Asian Trash Boy,0.0,
0.0,black metal,Einherjer,0.0,
1.0,,The Answer,0.0,
0.0,abstract hip hop,Astronautalis,0.0,
0.0,,Honey For Petzi,0.0,
0.0,,Blanket,0.0,
0.0,,Bunga Bunga Party,1.0,
0.0,deep disco house,Laura Jones,0.0,
0.0,,HOUSE UNITED -  Management & Booking Agency,1.0,
0.0,Rock,Joram,0.0,Australia
0.0,Electronica/Dance,"Naturally 7, Tom Freund",0.0,
0.0,,Elle court,1.0,
0.0,Electronica/Dance,elle court la banlieu,0.0,Poland
0.0,,Bottled Life,1.0,
0.0,,MY GENERATION,0.0,
0.0,Electronica/Dance,Jump,0.0,
0.0,Electronica/Dance,Töte mich,0.0,
0.0,Electronica/Dance,Cüpliweg 10,0.0,
0.0,french indie pop,Nadeah,0.0,
0.0,alternative emo,La Dispute,0.0,
0.0,classic norwegian pop,Kaizers Orchestra,0.0,
0.0,,Caligola,0.0,
0.0,danish pop,Figurines,0.0,
0.0,finnish pop,Mirel Wagner,0.0,
0.0,Alternative/Indie,Sounds Nordic Sounds Good,0.0,
0.0,contemporary jazz,Ben Perowsky,0.0,
0.0,Electronica/Dance,Uri Caine Trio,0.0,Netherlands
0.0,chaotic hardcore,Former Thieves,0.0,
1.0,,Carte Blanche,0.0,
0.0,,Off Beat,0.0,
0.0,,Der Italiener,1.0,
0.0,,Die Wiesenberger,1.0,
0.0,,Duo Lunatic,1.0,
0.0,classic italian pop,Pooh,0.0,
0.0,,Vol Spécial,1.0,
0.0,,Kampf Der Königinnen,1.0,
0.0,,Dating Lanzelot,1.0,
